,block_time,buy_token,sell_token,units_bought,units_sold,trade_value_usd,price,difference,executed?
39008,2022-09-19T21:38:23+00:00,USDC,WETH,0.6887,0.0005,0.688885949,1377.3999999999999,0,1
39010,2022-09-19T21:37:35+00:00,USDC,WETH,1.37609,0.001,1.3764615443,1376.09,0,1
39012,2022-09-19T21:37:11+00:00,USDC,WETH,0.547378,0.0004,0.55018,1368.445,0,1
39014,2022-09-19T21:36:35+00:00,USDC,WETH,12.386067,0.009,12.38941123809,1376.2296666666668,0,1
39015,2022-09-19T21:33:59+00:00,USDC,WETH,0.302988,0.0002201648546241,0.3031697928,1376.186950988652,0,1
39019,2022-09-19T21:29:59+00:00,USDC,WETH,6.415936,0.004664728790597,6.44157063422341,1375.414582072386,0,1
39022,2022-09-19T21:28:47+00:00,WETH,USDC,0.142628417687124,195.960908,196.957008268327,0.0007278411757875913,0,0
39025,2022-09-19T21:27:35+00:00,USDC,WETH,17163.709476,12.4167521114187,17180.7530395097,1382.3026603080768,0,1
39026,2022-09-19T21:26:59+00:00,USDC,WETH,0.996061,0.000719386447675,0.997050088573,1384.5979490150116,0,1
39027,2022-09-19T21:26:23+00:00,USDC,WETH,0.434657,0.0003139358998843,0.435088614401,1384.5406025885902,0,1
39043,2022-09-19T21:15:47+00:00,USDC,WETH,4.62335,0.0034049488785759,4.62872155502486,1357.8324271152317,0,1
39044,2022-09-19T21:15:47+00:00,USDC,WETH,4.945132,0.003641930421112,4.95087663376388,1357.83264044075,0,1
39046,2022-09-19T21:15:11+00:00,USDC,WETH,0.001,7.36499178331e-07,0.0010012043480149,1357.774766655037,0,1
39050,2022-09-19T21:12:23+00:00,USDC,WETH,0.01,7.364991786151e-06,0.0100120434840115,1357.7747661312837,0,1
39053,2022-09-19T21:11:47+00:00,USDC,WETH,0.5,0.000368249585677,0.500602169265175,1357.7747795175014,0,1
39055,2022-09-19T21:11:11+00:00,USDC,WETH,2.882584,0.0021230216432594,2.8860568520633,1357.774193754554,0,1
39056,2022-09-19T21:11:11+00:00,USDC,WETH,2.995728,0.0022063516276518,2.99933646614613,1357.7745099444219,0,1
39057,2022-09-19T21:11:11+00:00,USDC,WETH,1.637954,0.0012063516276518,1.63992646614613,1357.7749326606597,0,1
39058,2022-09-19T21:11:11+00:00,USDC,WETH,2.882584,0.0021230216432594,2.8860568520633,1357.774193754554,0,1
39066,2022-09-19T21:08:35+00:00,USDC,WETH,0.2,0.0001473487002651,0.200179103258277,1357.3244938039718,0,1
39069,2022-09-19T21:06:11+00:00,USDC,WETH,67186.533308,49.4739114390685,67216.2969422554,1358.0194359757902,0,1
39075,2022-09-19T21:00:59+00:00,USDC,WETH,0.149312,0.00011,0.1494933,1357.381818181818,0,1
39076,2022-09-19T21:00:59+00:00,USDC,WETH,13.581986,0.0100060743263428,13.5985551917297,1357.374086682823,0,1
39077,2022-09-19T21:00:59+00:00,USDC,WETH,66.511329,0.049,66.59247,1357.3740612244899,0,1
39078,2022-09-19T21:00:23+00:00,USDC,WETH,0.135918,0.0001,0.13600226916,1359.18,0,1
39082,2022-09-19T20:58:59+00:00,USDC,WETH,11.99163,0.0088264201296153,11.9990648106,1358.6063006183524,0,1
39084,2022-09-19T20:58:11+00:00,USDC,WETH,4.708069,0.0034644726524165,4.71098800278,1358.956895421322,0,1
39085,2022-09-19T20:58:11+00:00,USDC,WETH,0.001,7.35858624621e-07,0.00100062,1358.9566888817055,0,1
39092,2022-09-19T20:55:35+00:00,USDC,WETH,2.268103,0.0016699254827054,2.2727685819621,1358.2061136797008,0,1
39093,2022-09-19T20:55:35+00:00,USDC,WETH,1.0,0.0007362653649593,1.00205716170964,1358.205950724409,0,1
39096,2022-09-19T20:54:23+00:00,USDC,WETH,0.132253,9.737217188226e-05,0.132523525931756,1358.2217325902625,0,1
39102,2022-09-19T20:50:11+00:00,USDC,WETH,0.500707,0.0003664910571518,0.50128782012,1366.2188755470997,0,1
39103,2022-09-19T20:50:11+00:00,USDC,WETH,1.457058,0.0010664910571518,1.45874818728,1366.2168006277134,0,1
39106,2022-09-19T20:48:47+00:00,USDC,WETH,9.45551,0.0069430433464718,9.4664783916,1361.8682079530647,0,1
39108,2022-09-19T20:47:59+00:00,USDC,WETH,0.210454,0.0001547186305819,0.21069812664,1360.2369618221032,0,1
39112,2022-09-19T20:46:47+00:00,USDC,WETH,2.841209,0.0020894036571419,2.84450480244,1359.818142506028,0,1
39121,2022-09-19T20:42:23+00:00,USDC,WETH,0.001,7.36595582075e-07,0.0010038545571192,1357.5970645696598,0,1
39123,2022-09-19T20:41:35+00:00,USDC,WETH,389338.330911,285.98426514755,389796.192788151,1361.3977353268922,0,1
39127,2022-09-19T20:38:47+00:00,USDC,WETH,11.721371,0.0085959234343715,11.731967119384,1363.5964872757174,0,1
39131,2022-09-19T20:38:47+00:00,USDC,WETH,2.183123,0.0016010030585338,2.185096543192,1363.5970202326198,0,1
39134,2022-09-19T20:38:11+00:00,WETH,USDC,12.4188972543225,16930.430174,16945.7352828773,0.0007335252044212175,0,0
39135,2022-09-19T20:36:59+00:00,USDC,WETH,1.253075,0.0009214086005228,1.25532707735237,1359.955832069524,0,1
39140,2022-09-19T20:35:47+00:00,USDC,WETH,1.380987,0.0010167530377172,1.38669863049073,1358.2324800332763,0,1
39141,2022-09-19T20:34:59+00:00,USDC,WETH,12.250793,0.009,12.27465,1361.1992222222223,0,1
39144,2022-09-19T20:34:11+00:00,USDC,WETH,12.225123,0.009,12.27465,1358.3470000000002,0,1
39146,2022-09-19T20:33:35+00:00,USDC,WETH,0.008,5.889632195977e-06,0.0080325748704832,1358.3191163387958,0,1
39147,2022-09-19T20:33:35+00:00,USDC,WETH,12.224873,0.009,12.27465,1358.3192222222224,0,1
39148,2022-09-19T20:33:35+00:00,USDC,WETH,6.79595,0.0050032052756535,6.82362151520003,1358.3192424804795,0,1
39150,2022-09-19T20:32:59+00:00,WETH,USDC,0.0011486138018016,1.554974,1.56653693358724,0.0007386707442063983,0,0
39152,2022-09-19T20:32:59+00:00,WETH,USDC,0.000293046934983,0.396722,0.399672062276667,0.0007386707442062704,0,0
39153,2022-09-19T20:32:23+00:00,USDC,WETH,0.545114,0.0004,0.54554,1362.7849999999999,0,1
39154,2022-09-19T20:32:23+00:00,USDC,WETH,1.018469,0.0007473442648195,1.01926547557414,1362.7842587993669,0,1
39159,2022-09-19T20:30:59+00:00,USDC,WETH,1.337892,0.0009848729497803,1.33980146342213,1358.4412083796694,0,1
39160,2022-09-19T20:30:23+00:00,USDC,WETH,12.240512,0.009,12.24342,1360.056888888889,0,1
39162,2022-09-19T20:30:23+00:00,USDC,WETH,3.744904,0.0027534901510581,3.74579293169646,1360.057161839102,0,1
39169,2022-09-19T20:28:35+00:00,WETH,USDC,0.0002779463376938,0.368465,0.378112638872001,0.0007543357922565237,0,0
39171,2022-09-19T20:27:23+00:00,WETH,USDC,0.0004693979271256,0.635463,0.638559552103216,0.0007386707442063504,0,0
39172,2022-09-19T20:27:23+00:00,USDC,WETH,2.600403,0.0019208410318725,2.61307372293877,1353.78355462609,0,1
39175,2022-09-19T20:25:47+00:00,USDC,WETH,5.45279,0.004,5.4535533906,1363.1975,0,1
39178,2022-09-19T20:25:11+00:00,USDC,WETH,0.680228,0.0005,0.68032323192,1360.4560000000001,0,1
39182,2022-09-19T20:24:35+00:00,USDC,WETH,0.814342,0.0006,0.815634,1357.236666666667,0,1
39184,2022-09-19T20:23:47+00:00,USDC,WETH,134.354975,0.099,134.57961,1357.1209595959594,0,1
39185,2022-09-19T20:23:47+00:00,USDC,WETH,6.107045,0.0045,6.117255,1357.1211111111113,0,1
39188,2022-09-19T20:22:59+00:00,USDC,WETH,12.197529,0.0089737940278988,12.19923665406,1359.2387971106612,0,1
39190,2022-09-19T20:22:23+00:00,USDC,WETH,2.663411,0.0019623638186233,2.66761775139845,1357.246283652193,0,1
39201,2022-09-19T20:16:59+00:00,USDC,WETH,0.001,7.36504770542e-07,0.0010008657928803,1357.7644571997703,0,1
39203,2022-09-19T20:14:47+00:00,USDC,WETH,0.002,1.473342512364e-06,0.0020033332809115,1357.4576062364279,0,1
39205,2022-09-19T20:12:11+00:00,USDC,WETH,0.139448,0.0001026989657492,0.139641837708529,1357.8325641617892,0,1
39208,2022-09-19T20:12:11+00:00,USDC,WETH,12.359929,0.0091026989657492,12.3771218377085,1357.8312373623257,0,1
39209,2022-09-19T20:11:47+00:00,USDC,WETH,105.512295,0.0774366201172774,105.542154979485,1362.5632787200955,0,1
39219,2022-09-19T20:09:11+00:00,USDC,WETH,0.057704,4.2497820785749e-05,0.0577609131209508,1357.8107990739647,0,1
39220,2022-09-19T20:07:59+00:00,USDC,WETH,0.01,7.364706661302e-06,0.0100097410587086,1357.82733242387,0,1
39221,2022-09-19T20:05:11+00:00,USDC,WETH,6.266718,0.0046097161303851,6.26812801155,1359.4585485845248,0,1
39223,2022-09-19T20:04:23+00:00,USDC,WETH,2.521683,0.0018546121649512,2.522250378675,1359.6821198821117,0,1
39228,2022-09-19T20:02:35+00:00,USDC,WETH,10.50773,0.0077381136303311,10.521203578616,1357.9188032097163,0,1
39230,2022-09-19T20:00:35+00:00,USDC,WETH,11.337274,0.0083333518385811,11.335845503476,1360.469858900182,0,1
39232,2022-09-19T19:59:23+00:00,USDC,WETH,15.811535,0.0116752746593618,15.8574747950918,1354.2752064784656,0,1
39236,2022-09-19T19:55:11+00:00,WETH,USDC,0.0134946210544084,18.3718,18.3657740496,0.000734529063804766,0,0
39239,2022-09-19T19:51:59+00:00,WETH,USDC,0.0172401982582754,23.480062,23.472360539664,0.0007342484128992249,0,0
39284,2022-09-19T18:31:23+00:00,USDC,WETH,11.965967,0.009,11.966146489505,1329.551888888889,0,1
39295,2022-09-19T18:18:11+00:00,WETH,USDC,3.84118136896953,5105.981617,5113.534285627,0.0007522904814581768,0,0
39315,2022-09-19T17:51:47+00:00,USDC,WETH,1331.726617,0.999999999999996,1332.80931073962,1331.7266170000053,0,1
39317,2022-09-19T17:49:35+00:00,USDC,WETH,1061.236693,0.797650048020998,1062.6322192513,1330.4539949981463,0,1
39349,2022-09-19T16:36:47+00:00,USDC,WETH,98.656928,0.0733202144944639,98.681197604288,1345.5624575054833,0,1
39360,2022-09-19T16:14:47+00:00,USDC,WETH,4036.386596,2.999,4042.83194,1345.9108356118704,0,1
39369,2022-09-19T15:55:47+00:00,USDC,WETH,94.372169,0.0701658577672585,94.6439189079443,1344.987035048218,0,1
39389,2022-09-19T15:30:11+00:00,USDC,WETH,698.650132,0.517968789805981,699.822466921496,1348.8266971870987,0,1
39420,2022-09-19T14:58:47+00:00,WETH,USDC,0.92081994321524,1247.404245,1249.49741374649,0.0007381888805543066,0,0
39434,2022-09-19T14:33:23+00:00,USDC,WETH,384134.025993,283.538180484661,383536.697582581,1354.7876527118403,0,1
39437,2022-09-19T14:29:11+00:00,USDC,WETH,26716.202518,19.6798798006185,26704.287091677,1357.5389071817583,0,1
39439,2022-09-19T14:23:47+00:00,USDC,WETH,3484.761833,2.57481389939705,3483.47595588362,1353.403379489304,0,1
39448,2022-09-19T14:09:47+00:00,USDC,WETH,4018.596061,2.99849269886958,4014.63774387991,1340.2053846971164,0,1
39465,2022-09-19T13:45:35+00:00,USDC,WETH,1343.696494,1.00957233047607,1345.11140640818,1330.9561419600038,0,1
39486,2022-09-19T13:12:47+00:00,USDC,WETH,525.555533,0.398799670322083,525.640147440813,1317.843449006728,0,1
39488,2022-09-19T13:12:47+00:00,WETH,USDC,0.398799670322083,525.555532,525.640146440652,0.0007588154743694773,0,0
39492,2022-09-19T13:08:47+00:00,WETH,USDC,0.5,658.932251,659.785,0.0007588033507863618,0,0
39512,2022-09-19T12:40:35+00:00,USDC,WETH,500.0,0.379575273944623,500.1015,1317.2617773647344,0,1
39514,2022-09-19T12:39:47+00:00,USDC,WETH,11473.494283,8.72214347479641,11475.8234023394,1315.4443418815479,0,1
39555,2022-09-19T11:05:23+00:00,WETH,USDC,0.5,658.896889,657.701650043354,0.0007588440746151406,0,0
39569,2022-09-19T10:30:23+00:00,WETH,USDC,7.5,9791.467559,9788.9119859671,0.0007659730224103375,0,0
39576,2022-09-19T10:22:35+00:00,WETH,USDC,3.07627333403538,3997.499168,3997.76300294509,0.0007695494619888761,0,0
39587,2022-09-19T09:55:47+00:00,WETH,USDC,0.889,1154.211265,1154.44441567553,0.0007702229452768338,0,0
39588,2022-09-19T09:55:47+00:00,USDC,WETH,1154.222808,0.889,1154.45596100722,1298.338366704162,0,1
39590,2022-09-19T09:52:11+00:00,USDC,WETH,1157.303195,0.894,1159.35708,1294.5225894854586,0,1
39591,2022-09-19T09:52:11+00:00,WETH,USDC,0.894,1157.291621,1159.35708,0.0007724932798074755,0,0
39616,2022-09-19T08:49:47+00:00,USDC,WETH,2633.866104,2.02999400560615,2642.44319709753,1297.474818509888,0,1
39626,2022-09-19T08:17:35+00:00,WETH,USDC,0.0337362071440139,44.050658,44.0831018750829,0.0007658502432361828,0,0
39638,2022-09-19T07:46:47+00:00,USDC,WETH,388.087336,0.299795277845262,390.000678996123,1294.5078347775363,0,1
39653,2022-09-19T07:32:47+00:00,USDC,WETH,18092.286221,13.9969135802469,18106.2674382716,1292.591121412129,0,1
39679,2022-09-19T06:51:47+00:00,WETH,USDC,1.86224311319812,2411.021437,2413.11902565019,0.0007723876215365729,0,0
39680,2022-09-19T06:51:47+00:00,USDC,WETH,2411.045548,1.86224311319812,2413.14315762676,1294.6996720849165,0,1
39704,2022-09-19T06:27:11+00:00,USDC,WETH,21802.311246,16.8219135802469,21831.1430061728,1296.0660594286564,0,1
39739,2022-09-19T05:39:23+00:00,USDC,WETH,32903.034193,25.2331686506663,32962.0882083654,1303.9596670761828,0,1
39827,2022-09-19T03:25:23+00:00,USDC,WETH,33288.929372,25.6324765598245,33494.4697702538,1298.7012509035499,0,1
39838,2022-09-19T03:05:59+00:00,WETH,USDC,6.40998908584181,8344.988661,8377.59933563181,0.0007681243613665601,0,0
39839,2022-09-19T03:05:23+00:00,WETH,USDC,50.9065725282881,66378.861784,66568.174297808,0.0007669093919377608,0,0
39840,2022-09-19T03:04:23+00:00,USDC,WETH,1162.532403,0.893371107649646,1167.60030285378,1301.2872176474182,0,1
39878,2022-09-19T02:20:47+00:00,USDC,WETH,66382.878708,50.6349140794418,67776.8578918961,1311.010000014042,0,1
39885,2022-09-19T02:07:35+00:00,USDC,WETH,795.862248,0.59360238073733,797.581966830099,1340.732911164267,0,1
39890,2022-09-19T02:02:35+00:00,WETH,USDC,50.6413144752868,67906.201328,68043.6957815744,0.0007457539000109802,0,0
39891,2022-09-19T01:57:47+00:00,WETH,USDC,2.21233115746866,2965.214814,2972.99697934111,0.0007460947338531205,0,0
39898,2022-09-19T01:33:47+00:00,USDC,WETH,6809.468958,5.07107587925655,6837.58516179556,1342.8055742282265,0,1
39901,2022-09-19T01:25:59+00:00,USDC,WETH,350.01189,0.259964906532764,351.022814343995,1346.3813045699965,0,1
39903,2022-09-19T01:22:59+00:00,USDC,WETH,2018.012574,1.49691358024691,2021.2375,1348.1156164453641,0,1
39904,2022-09-19T01:22:59+00:00,WETH,USDC,1.49691358024691,2017.992393,2021.2375,0.0007417835594620649,0,0
39970,2022-09-18T23:13:35+00:00,USDC,WETH,20072.665972,14.9175710600341,20153.6385021061,1345.5720030573204,0,1
39995,2022-09-18T22:42:35+00:00,WETH,USDC,7.48125573300462,9995.88405,10002.5313128933,0.0007484336248382772,0,0
40005,2022-09-18T22:30:23+00:00,USDC,WETH,30609.442798,22.9970028551611,30707.4379724395,1331.0187849600793,0,1
40019,2022-09-18T22:05:23+00:00,USDC,WETH,67911.441275,50.9402909458898,68119.3946644817,1333.1577031457757,0,1
40035,2022-09-18T21:46:47+00:00,WETH,USDC,50.9467981964042,68196.415188,68272.2758590554,0.0007470597692848952,0,0
40043,2022-09-18T21:33:59+00:00,USDC,WETH,39417.264757,29.5749448017744,39504.7325189702,1332.7925046418038,0,1
40051,2022-09-18T21:24:35+00:00,USDC,WETH,262.603424,0.196078768041235,264.512218875307,1339.2751628507528,0,1
40056,2022-09-18T21:17:47+00:00,WETH,USDC,5.51119528168109,7343.005857,7426.55608987653,0.0007505366860666921,0,0
40146,2022-09-18T18:31:47+00:00,USDC,WETH,33106.190123,23.9957297863898,33117.8766081134,1379.6700670374105,0,1
40174,2022-09-18T17:55:11+00:00,USDC,WETH,1384.731156,0.999999999999992,1391.28999999999,1384.7311560000112,0,1
40196,2022-09-18T17:15:47+00:00,USDC,WETH,117.399413,0.0827343442986544,117.553558429269,1418.992487282085,0,1
40201,2022-09-18T17:08:11+00:00,WETH,USDC,19.4782733724841,27057.660248,27196.7339790646,0.0007198801815808838,0,0
40219,2022-09-18T16:34:59+00:00,WETH,USDC,0.432173569816665,605.87736,606.422649624,0.0007133020613555605,0,0
40222,2022-09-18T16:34:59+00:00,USDC,WETH,605.876755,0.432173569816665,606.4220440795,1401.9292185244524,0,1
40224,2022-09-18T16:33:47+00:00,USDC,WETH,22538.1768,16.1050891129098,22576.7581220415,1399.4444018278332,0,1
40225,2022-09-18T16:32:35+00:00,USDC,WETH,2945.365426,2.10547186814428,2951.53468363937,1398.9098931043827,0,1
40235,2022-09-18T16:20:35+00:00,USDC,WETH,139623.306774,99.9629163521231,140535.864841123,1396.7510339751561,0,1
40237,2022-09-18T16:18:59+00:00,USDC,WETH,27819.389675,19.8969135802469,27972.6728641975,1398.176132333324,0,1
40240,2022-09-18T16:16:23+00:00,WETH,USDC,10.0,14036.706999,14086.1162076365,0.0007124178057369452,0,0
40243,2022-09-18T16:12:23+00:00,WETH,USDC,0.903596616362382,1278.139942,1281.67951258073,0.0007069621930040443,0,0
40282,2022-09-18T14:53:59+00:00,USDC,WETH,5014.005708,3.53691358024691,5020.23310308934,1417.6217750986086,0,1
40300,2022-09-18T14:25:23+00:00,WETH,USDC,10.0,14279.64214,14326.6,0.0007002976616611486,0,0
40301,2022-09-18T14:25:23+00:00,USDC,WETH,14376.21222,10.067627800777,14423.4876450611,1427.9642140614765,0,1
40310,2022-09-18T14:11:47+00:00,USDC,WETH,21669.869268,15.148696344948,21692.0592141304,1430.477499486401,0,1
40317,2022-09-18T13:56:35+00:00,USDC,WETH,14353.887468,9.99691358024691,14375.061882716,1435.831904795308,0,1
40366,2022-09-18T11:32:35+00:00,USDC,WETH,57350.827916,39.9981481481482,57389.342962963,1433.8370792462595,0,1
40371,2022-09-18T11:10:11+00:00,WETH,USDC,1.04679101205677,1499.258075,1500.05152027735,0.0006982060190382967,0,0
40385,2022-09-18T10:08:47+00:00,WETH,USDC,10.0,14267.970144,14312.8999819835,0.0007008705442382232,0,0
40431,2022-09-18T07:39:59+00:00,USDC,WETH,4450.004503,3.05897222222222,4450.68980369346,1454.7384479899758,0,0
40529,2022-09-18T01:20:35+00:00,USDC,WETH,17.336234,0.0119135802469136,17.3518913580247,1455.165755440412,0,0
40540,2022-09-18T00:37:47+00:00,USDC,WETH,2170.909085,1.49691358024691,2174.74598765432,1450.256790804127,0,0
40552,2022-09-18T00:10:23+00:00,WETH,USDC,0.217257303126124,317.422209,317.864815057769,0.0006844426664743046,0,0
40553,2022-09-18T00:10:23+00:00,USDC,WETH,317.421888,0.217257303126124,317.864815057769,1461.0412788550893,0,0
40613,2022-09-17T21:40:35+00:00,WETH,USDC,0.340117188184228,495.501172,496.088128341751,0.0006864104615765227,0,0
40620,2022-09-17T21:27:23+00:00,USDC,WETH,452.507656,0.311059150021908,453.586452561946,1454.7318603813126,0,0
40637,2022-09-17T20:41:47+00:00,USDC,WETH,4384.238079,2.99691358024691,4386.01299382716,1462.9177524160677,0,0
40649,2022-09-17T20:24:11+00:00,WETH,USDC,2.73165009420564,3995.48285,3999.16305441801,0.0006836846000241597,0,0
40698,2022-09-17T18:40:11+00:00,USDC,WETH,4334.774134,2.94691358024691,4336.15259217461,1470.9539373858418,0,0
40733,2022-09-17T17:24:59+00:00,WETH,USDC,1.1054793457476,1619.767963,1621.10265180151,0.0006824924131109019,0,0
40763,2022-09-17T16:46:47+00:00,USDC,WETH,14652.431497,9.99691358024691,14657.5745004554,1465.695524861995,0,0
40813,2022-09-17T15:40:11+00:00,USDC,WETH,80.0,0.0554434692590895,80.01624,1442.9111502052094,0,1
40837,2022-09-17T15:00:23+00:00,USDC,WETH,157.364131,0.108965848556365,157.45697583729,1444.160102314992,0,1
40873,2022-09-17T14:19:35+00:00,USDC,WETH,300.0,0.209864960415177,300.293673208473,1429.4906563082677,0,1
40874,2022-09-17T14:19:35+00:00,WETH,USDC,0.209864960415177,299.997,300.293673208473,0.0006995568636192261,0,0
40887,2022-09-17T13:57:47+00:00,WETH,USDC,10.5420336999058,14995.609168,15010.0638429368,0.0007030080326714608,0,0
40904,2022-09-17T13:24:35+00:00,WETH,USDC,1.56785836466955,2232.872975,2236.14231402631,0.0007021708723352478,0,0
40940,2022-09-17T11:25:11+00:00,USDC,WETH,246.330776,0.173330486773794,246.781013849057,1421.162431289283,0,1
40947,2022-09-17T11:18:35+00:00,WETH,USDC,0.0700114792439246,99.613542,99.9007799627409,0.0007028309388288252,0,0
40948,2022-09-17T11:18:35+00:00,USDC,WETH,99.614539,0.0700114792439246,99.9007799627409,1422.831513856983,0,1
40981,2022-09-17T09:20:35+00:00,WETH,USDC,3.0,4297.972938,4305.93,0.0006980034642554094,0,0
41015,2022-09-17T07:39:59+00:00,USDC,WETH,281.629273,0.196913580246914,281.814839506173,1430.2176246394954,0,1
41029,2022-09-17T06:40:11+00:00,USDC,WETH,40483.926957,28.3940983570009,40601.2891226427,1425.7866704549967,0,1
41031,2022-09-17T06:38:35+00:00,USDC,WETH,522.093446,0.366144389027435,524.300457867835,1425.9222908940433,0,1
41033,2022-09-17T06:27:59+00:00,USDC,WETH,80231.027461,55.9969135802469,80297.4587517377,1432.775885871356,0,1
41053,2022-09-17T05:18:35+00:00,USDC,WETH,996.011668,0.693776678505239,997.456606220552,1435.6372862603778,0,1
41084,2022-09-17T04:24:47+00:00,USDC,WETH,270.545964,0.187683291636247,270.770684843613,1441.5026593009193,0,1
41086,2022-09-17T04:22:11+00:00,USDC,WETH,15240.753076,10.5715744746782,15251.6104946182,1441.6729610623047,0,1
41110,2022-09-17T03:33:59+00:00,USDC,WETH,495.557741,0.344486931963409,495.938329345088,1438.538577285241,0,1
41145,2022-09-17T02:16:35+00:00,USDC,WETH,5043.889698,3.49691358024691,5049.49850334418,1442.383285218007,0,1
41168,2022-09-17T01:21:35+00:00,USDC,WETH,391008.787082,271.775488904577,391677.399099498,1438.7198369433786,0,1
41179,2022-09-17T00:48:47+00:00,USDC,WETH,43322.066934,30.0123369741789,43455.4629516531,1443.475293885715,0,1
41182,2022-09-17T00:44:47+00:00,WETH,USDC,2.92634908381861,4239.863442,4245.92767618494,0.0006901988999999992,0,0
41184,2022-09-17T00:43:47+00:00,USDC,WETH,5940.725631,4.09691358024691,5947.45647313992,1450.0490465903283,0,0
41192,2022-09-17T00:19:47+00:00,USDC,WETH,661.666768,0.460522676891844,661.662136332624,1436.773477618336,0,1
41201,2022-09-17T00:00:47+00:00,USDC,WETH,5010.086817,3.49691358024691,5010.51765432099,1432.716794976171,0,1
41218,2022-09-16T23:34:23+00:00,USDC,WETH,715.101243,0.499999999999993,715.617546097446,1430.20248600002,0,1
41289,2022-09-16T21:30:59+00:00,WETH,USDC,6.56853907799907,9477.419863,9478.14962432945,0.0006930725000000003,0,0
41290,2022-09-16T21:29:35+00:00,WETH,USDC,5.07292123763279,7323.756672,7324.32060126375,0.0006926665459855395,0,0
41319,2022-09-16T20:21:47+00:00,USDC,WETH,9934.179786,6.94691358024691,9937.90722222222,1430.0134399609035,0,1
41324,2022-09-16T20:16:23+00:00,USDC,WETH,68706.544462,47.9764768367734,68750.2913070962,1432.0881605323978,0,1
41325,2022-09-16T20:15:47+00:00,USDC,WETH,3916.682735,2.73490665212968,3919.12123250184,1432.1083799880582,0,1
41333,2022-09-16T20:08:23+00:00,WETH,USDC,7.44401501728737,10661.671108,10665.0188727279,0.0006982034000000002,0,0
41386,2022-09-16T18:16:59+00:00,USDC,WETH,4408.995046,3.09691358024691,4413.54071989243,1423.6739036316542,0,1
41388,2022-09-16T18:11:47+00:00,USDC,WETH,12017.83787,8.44066121498371,12018.2584943254,1423.8028945725425,0,1
41392,2022-09-16T18:02:47+00:00,USDC,WETH,1245.611727,0.874509077199018,1245.94430533111,1424.3554006204185,0,1
41394,2022-09-16T17:53:59+00:00,USDC,WETH,1200.309277,0.844233768996222,1203.07533250807,1421.773590538963,0,1
41411,2022-09-16T17:24:11+00:00,USDC,WETH,33.699312,0.0236263893553354,33.729338086992,1426.3420234539517,0,1
41416,2022-09-16T17:14:59+00:00,USDC,WETH,142.518371,0.0999999999999989,142.734999999998,1425.1837100000157,0,1
41417,2022-09-16T17:14:59+00:00,WETH,USDC,0.1,142.518371,142.735,0.0007016639279437176,0,0
41428,2022-09-16T16:50:35+00:00,USDC,WETH,28667.663005,19.9969135802469,28670.0137533664,1433.604385494676,0,1
41445,2022-09-16T16:33:11+00:00,WETH,USDC,4.23955043768964,6030.340626,6047.25234881612,0.0007030366443001059,0,0
41447,2022-09-16T16:32:23+00:00,WETH,USDC,10.5746608944313,14991.822374,15083.5905532078,0.0007053619387040438,0,0
41451,2022-09-16T16:27:59+00:00,WETH,USDC,6.98045675735366,9991.255729,10007.4715370482,0.0006986565999999999,0,0
41465,2022-09-16T15:49:23+00:00,USDC,WETH,9367.26108,6.49701014040923,9386.88025086325,1441.780277013694,0,1
41469,2022-09-16T15:42:23+00:00,WETH,USDC,6.91957732749996,9995.542651,10007.4373467547,0.0006922662999999999,0,0
41520,2022-09-16T14:09:23+00:00,USDC,WETH,90976.243435,63.1455439340534,91122.8971394172,1440.7389305255147,0,1
41523,2022-09-16T14:03:59+00:00,USDC,WETH,85003.031134,59.3990476478935,85198.4300032796,1431.0504040044912,0,1
41529,2022-09-16T13:58:47+00:00,USDC,WETH,1405.667156,0.980383808825771,1410.66445868131,1433.7927078616292,0,1
41531,2022-09-16T13:57:47+00:00,USDC,WETH,45093.543815,31.4942671816096,45316.7861049462,1431.8016531380479,0,1
41539,2022-09-16T13:34:23+00:00,WETH,USDC,1.49691358024691,2181.557389,2190.01450617284,0.0006861674085654366,0,0
41540,2022-09-16T13:34:23+00:00,USDC,WETH,2181.579206,1.49691358024691,2190.01450617284,1457.3848716371167,0,0
41546,2022-09-16T13:22:23+00:00,USDC,WETH,48335.539936,33.0719135802469,48375.2234142875,1461.5283696456474,0,0
41547,2022-09-16T13:20:47+00:00,USDC,WETH,48230.231282,32.9969135802469,48280.4871829958,1461.6588659029098,0,0
41561,2022-09-16T13:09:11+00:00,USDC,WETH,15031.979732,10.2935242598485,15052.5284482936,1460.333638172359,0,0
41572,2022-09-16T12:55:23+00:00,USDC,WETH,36240.837136,24.8892667252365,36400.5525856583,1456.0829588142733,0,0
41573,2022-09-16T12:52:11+00:00,USDC,WETH,36932.743164,25.3122396563511,37019.1504974135,1459.0863418414733,0,0
41599,2022-09-16T12:01:59+00:00,USDC,WETH,143.145442,0.0969135802469136,143.235337337576,1477.0421403821654,0,0
41601,2022-09-16T11:58:23+00:00,USDC,WETH,1997.664906,1.35191358024691,1998.42569259259,1477.6572520524217,0,0
41602,2022-09-16T11:58:23+00:00,WETH,USDC,1.35191358024691,1997.644928,1998.42569259259,0.0006767536919588695,0,0
41614,2022-09-16T11:41:23+00:00,WETH,USDC,25.3153260761042,37354.476628,37366.0565157547,0.0006777052809014182,0,0
41654,2022-09-16T09:47:35+00:00,USDC,WETH,5848.833629,3.99691358024691,5853.83966049383,1463.3375257111982,0,0
